ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
268315,47.183033,27.462798,20-07-2020 10:49,Minor,Iași,,10,0,8
269656,47.173134,27.542169,21-07-2020 11:55,Minor,Iași,Iași,6,0,1
269657,47.111667,27.560356,21-07-2020 11:25,Minor,Iași,Iași,6,0,1
272209,47.126085,27.618165,23-07-2020 09:23,Minor,Iași,Iași,9,0,4
273913,47.13587,27.550866,24-07-2020 13:11,Minor,Iași,Valea Adâncă,6,0,0
274233,47.119326,27.5643,24-07-2020 17:36,Minor,Iași,Iași,6,0,1
274318,47.146804,27.496824,24-07-2020 18:27,Major,Iași,,10,5,18
275085,47.172478,27.520086,25-07-2020 08:58,Minor,Iași,Iași,6,0,0
277240,47.133997,27.574365,26-07-2020 21:19,Major,Iași,Iași,6,0,0
