ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
182889,47.153136,27.613052,18-05-2020 13:20,Major,Iași,,5,0,0
182890,47.145852,27.574388,18-05-2020 13:57,Minor,Iași,,5,0,0
183007,47.153449,27.623365,18-05-2020 15:28,Minor,Iași,Iași,5,0,0
183185,47.148218,27.58485,18-05-2020 17:30,Minor,Iași,Iași,6,0,1
183484,47.109897,27.559129,18-05-2020 22:57,Minor,Iași,Iași,5,0,0
184487,47.147285,27.591934,19-05-2020 18:36,Minor,Iași,Iași,7,0,2
185364,47.165901,27.588672,20-05-2020 12:46,Minor,Iași,Iași,5,0,0
186449,47.152733,27.57293,21-05-2020 10:17,Minor,Iași,Iași,5,0,0
186722,47.188559,27.562305,21-05-2020 15:14,Minor,Iași,Iași,5,0,0
187847,47.15351,27.588942,22-05-2020 13:50,Minor,Iași,Iași,5,0,0
188092,47.174695,27.547449,22-05-2020 17:02,Minor,Iași,Iași,7,0,1
188469,47.162154,27.594723,22-05-2020 22:24,Minor,Iași,Iași,6,0,1
189542,47.153984,27.589257,23-05-2020 19:04,Major,Iași,Iași,9,0,5
190481,47.154982,27.589982,24-05-2020 14:38,Minor,Iași,Iași,6,0,0
190482,47.173289,27.546221,24-05-2020 15:00,Minor,Iași,Iași,5,0,0
190808,47.142026,27.580028,24-05-2020 19:00,Major,Iași,Iași,5,0,0
