ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
113069,47.166346,27.571802,01-04-2020 12:55,Major,Iași,Iași,5,0,0
113621,47.151976,27.634058,01-04-2020 21:02,Minor,Iași,Iași,5,0,0
115863,47.16733,27.576615,03-04-2020 14:00,Minor,Iași,Iași,5,0,0
118490,47.125898,27.558287,05-04-2020 11:41,Minor,Iași,Valea Adâncă,5,0,0
121084,47.164787,27.604919,07-04-2020 09:53,Major,Iași,Iași,5,0,0
121502,47.161471,27.591056,07-04-2020 15:02,Minor,Iași,Iași,5,0,0
128626,47.182513,27.511934,12-04-2020 10:36,Minor,Iași,Valea Lupului,5,0,0
130055,47.165123,27.590767,13-04-2020 09:15,Minor,Iași,Iași,5,0,0
131828,47.13895,27.512212,14-04-2020 11:30,Major,Iași,Miroslava,5,0,0
132492,47.185934,27.520879,14-04-2020 19:40,Minor,Iași,Valea Lupului,5,0,0
134294,47.136145,27.597289,15-04-2020 22:00,Minor,Iași,,5,0,0
135196,47.140836,27.660969,16-04-2020 14:51,Major,Iași,Iași,5,0,0
139412,47.185972,27.520959,19-04-2020 09:47,Minor,Iași,Valea Lupului,6,1,0
140554,47.154439,27.658715,20-04-2020 10:50,Minor,Iași,Dancu,5,0,0
143407,47.185962,27.520938,22-04-2020 07:47,Minor,Iași,Valea Lupului,5,0,0
145480,47.173648,27.558144,23-04-2020 13:05,Minor,Iași,Iași,8,1,1
146891,47.172942,27.561889,24-04-2020 13:56,Major,Iași,Iași,5,0,0
146951,47.154091,27.569338,24-04-2020 14:25,Minor,Iași,Iași,5,0,0
147164,47.186017,27.521054,24-04-2020 16:23,Major,Iași,Valea Lupului,9,4,0
152920,47.154311,27.581491,28-04-2020 14:01,Minor,Iași,Iași,5,0,0
153112,47.13085,27.558568,28-04-2020 15:06,Minor,Iași,Valea Adâncă,5,0,0
