ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
191552,46.372867,26.972972,25-05-2020 10:40,Major,DN2 București-Suceava,,10,1,30
191668,46.860303,26.888944,25-05-2020 12:43,Minor,DN2 București-Suceava,,6,1,0
191760,47.032365,26.855441,25-05-2020 14:10,Minor,DN2 București-Suceava,,8,0,2
192350,44.629489,26.466008,25-05-2020 23:10,Major,DN2 București-Suceava,Movilița,5,0,0
192351,44.997645,26.723716,25-05-2020 23:32,Minor,DN2 București-Suceava,,8,1,2
193013,45.230853,26.869004,26-05-2020 14:08,Minor,DN2 București-Suceava,Poșta Câlnău,10,0,13
193014,45.674702,27.183433,26-05-2020 14:10,Major,DN2 București-Suceava,Focșani,10,2,6
193327,44.97307,26.711072,26-05-2020 18:33,Minor,DN2 București-Suceava,,10,0,34
193328,45.091627,26.778059,26-05-2020 18:21,Minor,DN2 București-Suceava,Spătaru,10,1,8
193391,44.936247,26.696116,26-05-2020 19:15,Minor,DN2 București-Suceava,,7,0,2
193727,46.319849,27.022205,27-05-2020 03:04,Minor,DN2 București-Suceava,,5,0,0
193980,47.038528,26.829014,27-05-2020 09:43,Minor,DN2 București-Suceava,,5,0,0
194112,45.227593,26.88204,27-05-2020 11:19,Minor,DN2 București-Suceava,,5,0,0
194193,45.449287,27.057328,27-05-2020 11:48,Minor,DN2 București-Suceava,,10,0,5
194350,45.162949,26.789046,27-05-2020 15:38,Minor,DN2 București-Suceava,Buzău,5,0,0
194351,47.361304,26.39885,27-05-2020 15:27,Minor,DN2 București-Suceava,,8,0,4
194504,44.518668,26.286972,27-05-2020 17:10,Major,DN2 București-Suceava,,10,0,17
194902,45.309211,26.932463,28-05-2020 00:53,Minor,DN2 București-Suceava,,6,0,1
194929,44.5893,26.399669,28-05-2020 01:55,Minor,DN2 București-Suceava,,5,0,0
195057,45.661043,27.164122,28-05-2020 06:59,Minor,DN2 București-Suceava,Golești,10,2,12
195058,45.103461,26.773501,28-05-2020 07:43,Minor,DN2 București-Suceava,,5,0,0
195179,46.435839,26.922852,28-05-2020 09:21,Minor,DN2 București-Suceava,,8,0,2
195389,45.171506,26.821826,28-05-2020 12:05,Minor,DN2 București-Suceava,,5,0,0
195802,44.598874,26.411833,28-05-2020 18:00,Minor,DN2 București-Suceava,,10,0,8
195803,46.30704,27.028451,28-05-2020 18:29,Major,DN2 București-Suceava,,10,6,21
195958,46.838648,26.883774,28-05-2020 21:16,Minor,DN2 București-Suceava,Secuienii Noi,6,0,0
196346,44.874141,26.687114,29-05-2020 08:44,Major,DN2 București-Suceava,,10,8,103
196418,46.25751,27.075762,29-05-2020 09:26,Minor,DN2 București-Suceava,,6,0,1
196661,45.230213,26.868579,29-05-2020 13:12,Major,DN2 București-Suceava,Poșta Câlnău,10,11,63
196662,45.673016,27.174026,29-05-2020 12:54,Minor,DN2 București-Suceava,Focșani,6,0,0
197007,44.592205,26.403099,29-05-2020 16:57,Major,DN2 București-Suceava,,10,1,29
197169,45.411062,27.049651,29-05-2020 18:54,Minor,DN2 București-Suceava,,10,1,36
197962,45.414692,27.050448,30-05-2020 11:39,Major,DN2 București-Suceava,,10,9,97
198060,46.094266,27.187366,30-05-2020 11:50,Minor,DN2 București-Suceava,Adjud,7,0,2
198149,44.710835,26.623996,30-05-2020 14:24,Minor,DN2 București-Suceava,Urziceni,10,4,25
198529,44.518619,26.288172,30-05-2020 19:14,Major,DN2 București-Suceava,,10,10,48
198751,46.037789,27.188033,30-05-2020 23:40,Minor,DN2 București-Suceava,,9,0,4
199248,46.538207,26.917619,31-05-2020 11:14,Minor,DN2 București-Suceava,Bacău,9,0,3
199313,45.379776,27.032968,31-05-2020 12:20,Minor,DN2 București-Suceava,Râmnicu Sărat,5,0,0
199314,45.68777,27.198474,31-05-2020 12:32,Minor,DN2 București-Suceava,,10,0,25
199315,46.241126,27.086219,31-05-2020 12:31,Major,DN2 București-Suceava,Valea Seacă,6,0,0
199350,45.560534,27.106329,31-05-2020 13:03,Major,DN2 București-Suceava,Dumbrăveni,5,0,0
199634,44.603574,26.419369,31-05-2020 17:21,Minor,DN2 București-Suceava,,10,0,18
199968,46.497543,26.923642,31-05-2020 23:09,Major,DN2 București-Suceava,,6,0,1
