ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
286549,45.789589,27.214916,03-08-2020 01:12,Minor,DN2 București-Suceava,,7,0,4
286637,47.26346,26.537121,03-08-2020 03:21,Major,DN2 București-Suceava,Cristești,10,1,24
286662,45.956464,27.204653,03-08-2020 04:02,Major,DN2 București-Suceava,Călimănești,10,4,32
286708,44.516106,26.31885,03-08-2020 05:57,Major,DN2 București-Suceava,Șindrilița,10,0,50
287012,44.749045,26.647236,03-08-2020 11:38,Minor,DN2 București-Suceava,,6,0,0
287106,46.529557,26.920635,03-08-2020 13:37,Minor,DN2 București-Suceava,Bacău,10,5,51
287376,47.421525,26.306507,03-08-2020 16:59,Minor,DN2 București-Suceava,,6,0,1
287442,47.182014,26.628969,03-08-2020 18:13,Minor,DN2 București-Suceava,,6,0,0
287443,45.556155,27.106894,03-08-2020 18:33,Minor,DN2 București-Suceava,Dumbrăveni,7,0,1
288241,46.607003,26.927808,04-08-2020 11:49,Minor,DN2 București-Suceava,Bogdan Vodă,6,0,0
288242,46.100588,27.180302,04-08-2020 12:36,Minor,DN2 București-Suceava,Adjud,9,0,4
288281,45.905487,27.209822,04-08-2020 13:32,Minor,DN2 București-Suceava,,10,0,9
288308,45.233277,26.870626,04-08-2020 13:54,Major,DN2 București-Suceava,Poșta Câlnău,9,0,4
288452,46.212035,27.105688,04-08-2020 16:00,Major,DN2 București-Suceava,Sascut,10,4,101
288454,45.5582,27.106645,04-08-2020 16:35,Minor,DN2 București-Suceava,Dumbrăveni,10,3,33
288455,46.241104,27.086233,04-08-2020 16:38,Major,DN2 București-Suceava,Valea Seacă,7,0,2
289081,45.337579,26.9766,05-08-2020 06:33,Major,DN2 București-Suceava,,10,5,50
289434,46.414534,26.936313,05-08-2020 10:50,Minor,DN2 București-Suceava,,7,0,1
289688,46.531202,26.920101,05-08-2020 15:40,Minor,DN2 București-Suceava,Bacău,7,0,1
289775,47.011155,26.891735,05-08-2020 16:04,Major,DN2 București-Suceava,,10,4,29
289872,46.203518,27.111131,05-08-2020 16:56,Major,DN2 București-Suceava,Sascut,10,1,9
289873,46.863535,26.89123,05-08-2020 17:14,Major,DN2 București-Suceava,Secuienii Noi,10,2,24
290097,46.383436,26.95843,05-08-2020 20:06,Major,DN2 București-Suceava,Gheorghe Doja,6,0,0
290600,47.01077,26.891942,06-08-2020 07:37,Minor,DN2 București-Suceava,,10,2,18
290749,46.09011,27.189763,06-08-2020 09:21,Minor,DN2 București-Suceava,Adjud,9,0,4
290750,46.58968,26.930367,06-08-2020 09:40,Minor,DN2 București-Suceava,Bacău,6,0,1
290932,44.608499,26.427753,06-08-2020 12:02,Minor,DN2 București-Suceava,,10,1,7
290933,45.071766,26.772908,06-08-2020 11:49,Minor,DN2 București-Suceava,,8,0,2
290934,44.952375,26.702323,06-08-2020 12:19,Minor,DN2 București-Suceava,Limpeziș,8,0,2
290977,45.75609,27.202827,06-08-2020 13:14,Major,DN2 București-Suceava,,10,12,60
290978,45.873143,27.210272,06-08-2020 13:09,Major,DN2 București-Suceava,Mărășești,10,4,38
291022,46.473527,26.918408,06-08-2020 13:52,Minor,DN2 București-Suceava,Nicolae Bălcescu,10,0,16
291169,45.673433,27.178801,06-08-2020 16:00,Major,DN2 București-Suceava,Focșani,10,2,27
291330,45.232997,26.870432,06-08-2020 17:52,Minor,DN2 București-Suceava,Poșta Câlnău,10,2,5
291331,45.508528,27.079903,06-08-2020 18:00,Minor,DN2 București-Suceava,,6,0,0
291544,44.750257,26.647749,06-08-2020 21:44,Minor,DN2 București-Suceava,,7,0,1
291682,44.705777,26.610352,06-08-2020 23:05,Major,DN2 București-Suceava,,10,4,46
291854,44.517988,26.290632,07-08-2020 02:15,Minor,DN2 București-Suceava,,7,0,1
292391,45.124579,26.757282,07-08-2020 12:01,Major,DN2 București-Suceava,,10,9,120
292392,45.671801,27.172806,07-08-2020 12:42,Major,DN2 București-Suceava,Focșani,10,0,47
292526,45.965044,27.201695,07-08-2020 14:09,Minor,DN2 București-Suceava,Călimănești,8,0,3
292588,46.094717,27.187065,07-08-2020 15:16,Major,DN2 București-Suceava,Adjud,10,1,5
292732,45.718872,27.198771,07-08-2020 17:10,Major,DN2 București-Suceava,,10,5,58
292931,44.516329,26.296349,07-08-2020 20:26,Major,DN2 București-Suceava,,10,2,65
293194,45.115975,26.763906,08-08-2020 00:12,Minor,DN2 București-Suceava,,7,0,1
293463,44.68,26.562016,08-08-2020 04:13,Major,DN2 București-Suceava,Coșereni,8,0,2
293957,45.762256,27.203497,08-08-2020 12:21,Major,DN2 București-Suceava,,10,10,32
293958,47.199421,26.617341,08-08-2020 12:27,Major,DN2 București-Suceava,,7,1,0
294154,45.102641,26.77413,08-08-2020 15:12,Minor,DN2 București-Suceava,,6,0,1
294228,45.136636,26.790426,08-08-2020 16:28,Minor,DN2 București-Suceava,,10,0,7
294457,46.916847,26.922268,08-08-2020 19:15,Minor,DN2 București-Suceava,,8,0,3
295008,45.784747,27.212273,09-08-2020 03:52,Major,DN2 București-Suceava,Garoafa,6,0,0
295402,47.098351,26.697556,09-08-2020 11:37,Major,DN2 București-Suceava,,10,3,20
295542,46.913734,26.918618,09-08-2020 13:03,Minor,DN2 București-Suceava,,10,0,5
295683,45.491015,27.072249,09-08-2020 15:42,Minor,DN2 București-Suceava,,8,0,4
295993,44.664857,26.533457,09-08-2020 19:01,Minor,DN2 București-Suceava,,10,1,26
295994,44.588002,26.398713,09-08-2020 19:40,Minor,DN2 București-Suceava,,9,0,4
295995,47.397227,26.324612,09-08-2020 19:42,Major,DN2 București-Suceava,Fântâna Mare,10,3,43
