ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
182562,46.757483,23.544814,18-05-2020 08:47,Minor,Cluj,Cluj-Napoca,10,1,4
182786,46.778665,23.642473,18-05-2020 11:22,Minor,Cluj,Cluj-Napoca,5,0,0
183095,46.785682,23.596378,18-05-2020 16:55,Minor,Cluj,Cluj-Napoca,5,0,0
183183,46.784789,23.563792,18-05-2020 17:39,Minor,Cluj,Cluj-Napoca,6,0,1
183184,46.798051,23.618093,18-05-2020 17:30,Minor,Cluj,Cluj-Napoca,5,0,0
183649,46.78296,23.642852,19-05-2020 05:36,Minor,Cluj,,5,0,0
184140,46.766234,23.59866,19-05-2020 13:25,Minor,Cluj,Cluj-Napoca,10,0,13
185160,46.774101,23.589982,20-05-2020 09:30,Minor,Cluj,,5,0,0
185237,46.784704,23.563327,20-05-2020 10:39,Major,Cluj,Cluj-Napoca,5,0,0
185624,46.780743,23.676342,20-05-2020 16:55,Major,Cluj,Cluj-Napoca,10,0,23
186816,46.779275,23.614323,21-05-2020 16:38,Minor,Cluj,Cluj-Napoca,10,0,7
187846,46.743396,23.484008,22-05-2020 13:32,Minor,Cluj,Florești,6,0,0
187910,46.783892,23.558757,22-05-2020 14:35,Minor,Cluj,Cluj-Napoca,6,0,1
188089,46.753813,23.57953,22-05-2020 16:21,Minor,Cluj,Cluj-Napoca,5,0,0
188090,46.771803,23.601481,22-05-2020 16:38,Minor,Cluj,Cluj-Napoca,8,0,2
188969,46.807764,23.606076,23-05-2020 10:01,Minor,Cluj,Cluj-Napoca,6,0,1
189476,46.747893,23.50605,23-05-2020 17:55,Major,Cluj,Florești,10,0,22
190399,46.737445,23.483341,24-05-2020 12:42,Minor,Cluj,Florești,5,0,0
