ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
340998,46.796621,23.604039,14-09-2020 09:58,Major,Cluj,Cluj-Napoca,9,0,4
341161,46.78902,23.577467,14-09-2020 11:49,Major,Cluj,Cluj-Napoca,6,0,1
341522,46.754575,23.596169,14-09-2020 16:34,Minor,Cluj,Cluj-Napoca,8,3,1
341523,46.744941,23.489052,14-09-2020 17:03,Minor,Cluj,Florești,10,2,17
341589,46.74806,23.607342,14-09-2020 17:08,Minor,Cluj,Cluj-Napoca,6,0,0
341660,46.791598,23.590532,14-09-2020 18:42,Major,Cluj,Cluj-Napoca,10,0,4
342354,46.746185,23.592786,15-09-2020 08:57,Minor,Cluj,Cluj-Napoca,8,1,2
343473,46.780772,23.676846,16-09-2020 06:39,Major,Cluj,Cluj-Napoca,10,3,25
343474,46.800053,23.504959,16-09-2020 06:53,Major,Cluj,,10,0,13
343610,46.797795,23.669925,16-09-2020 09:01,Minor,Cluj,Cluj-Napoca,6,0,1
344080,46.779688,23.614531,16-09-2020 15:35,Major,Cluj,Cluj-Napoca,8,0,2
345588,46.75144,23.570988,17-09-2020 17:57,Minor,Cluj,Cluj-Napoca,7,0,1
346161,46.749963,23.514963,18-09-2020 06:39,Minor,Cluj,Florești,10,0,12
346298,46.786545,23.644334,18-09-2020 08:57,Minor,Cluj,Cluj-Napoca,8,0,4
346767,46.780326,23.599545,18-09-2020 15:26,Major,Cluj,Cluj-Napoca,10,0,20
346860,46.775099,23.588191,18-09-2020 16:49,Minor,Cluj,Cluj-Napoca,10,0,4
346861,46.767806,23.609876,18-09-2020 16:34,Major,Cluj,Cluj-Napoca,7,0,2
346862,46.781831,23.66306,18-09-2020 16:34,Minor,Cluj,Cluj-Napoca,6,0,0
347913,46.759867,23.560588,19-09-2020 13:48,Major,Cluj,Cluj-Napoca,7,0,2
