ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
332212,44.45195,26.120353,07-09-2020 01:12,Minor,București,București,9,0,4
332247,44.44771,26.082413,07-09-2020 02:58,Major,București,București,8,0,2
332321,44.522128,26.030499,07-09-2020 06:41,Minor,București,București,10,0,12
332373,44.430577,25.98855,07-09-2020 07:32,Minor,București,București,7,0,1
332374,44.439053,26.118407,07-09-2020 07:52,Minor,București,București,10,0,4
332425,44.375492,26.046178,07-09-2020 08:20,Major,București,Măgurele,10,0,32
332426,44.464312,26.086453,07-09-2020 08:51,Minor,București,București,10,1,22
332485,44.488855,26.11771,07-09-2020 09:06,Minor,București,Voluntari,10,0,6
332486,44.383493,26.136526,07-09-2020 09:59,Major,București,București,10,0,21
332487,44.417927,26.08161,07-09-2020 09:53,Minor,București,București,8,0,2
332533,44.485729,26.077004,07-09-2020 10:11,Minor,București,București,8,1,1
332534,44.471983,26.147033,07-09-2020 10:33,Minor,București,București,6,0,0
332535,44.438136,26.069857,07-09-2020 10:58,Major,București,București,10,3,35
332583,44.424471,26.137577,07-09-2020 11:10,Major,București,București,10,0,45
332584,44.429197,26.099155,07-09-2020 11:44,Major,București,București,7,0,2
332585,44.424695,26.01133,07-09-2020 11:49,Minor,București,București,10,0,6
332631,44.48531,26.177826,07-09-2020 12:12,Major,București,Voluntari,10,0,43
332632,44.446645,26.14387,07-09-2020 12:27,Minor,București,București,9,1,2
332633,44.457894,26.086199,07-09-2020 12:42,Minor,București,București,10,0,4
332674,44.424379,26.075392,07-09-2020 13:06,Minor,București,București,7,0,1
332675,44.430317,26.111383,07-09-2020 13:30,Major,București,București,10,1,42
332676,44.435779,26.074546,07-09-2020 13:44,Major,București,București,10,0,7
332713,44.430841,25.991763,07-09-2020 14:04,Minor,București,București,10,0,4
332714,44.45027,26.043997,07-09-2020 14:28,Major,București,București,10,7,38
332715,44.418394,26.084437,07-09-2020 14:29,Minor,București,București,10,0,15
332716,44.498437,25.997273,07-09-2020 14:28,Minor,București,,7,0,2
332717,44.50658,26.055048,07-09-2020 14:54,Major,București,București,7,0,1
332718,44.538242,26.126209,07-09-2020 14:56,Minor,București,,10,0,4
332773,44.440137,26.035254,07-09-2020 15:14,Minor,București,București,6,0,1
332775,44.382059,26.227016,07-09-2020 15:05,Minor,București,Glina,6,0,1
332776,44.452278,26.08375,07-09-2020 15:23,Minor,București,București,10,0,7
332777,44.426402,26.125872,07-09-2020 15:17,Major,București,București,10,0,5
332778,44.443397,26.092997,07-09-2020 15:38,Major,București,București,10,1,26
332779,44.43053,26.111406,07-09-2020 15:39,Major,București,București,9,0,3
