ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
314888,44.460845,26.107021,24-08-2020 00:35,Minor,București,București,10,0,4
315136,44.407169,26.234119,24-08-2020 07:22,Minor,București,,8,0,3
315137,44.521466,26.175604,24-08-2020 07:23,Minor,București,,8,0,2
315187,44.376297,26.118993,24-08-2020 08:05,Major,București,București,7,0,1
315188,44.454002,26.084915,24-08-2020 08:40,Minor,București,București,6,0,1
315189,44.466021,26.148245,24-08-2020 08:46,Minor,București,București,10,0,12
315251,44.452798,25.961849,24-08-2020 09:05,Minor,București,,10,0,14
315252,44.381204,26.109913,24-08-2020 09:43,Minor,București,București,10,0,18
315253,44.392786,26.026987,24-08-2020 09:55,Minor,București,București,6,0,0
315318,44.491605,26.190105,24-08-2020 10:26,Minor,București,Voluntari,8,0,3
315319,44.490429,26.2137,24-08-2020 10:36,Major,București,Dobroești,6,0,1
315377,44.494355,26.079316,24-08-2020 11:08,Minor,București,București,10,0,15
315378,44.388754,26.092852,24-08-2020 11:23,Minor,București,București,10,3,20
315381,44.476907,25.978615,24-08-2020 11:49,Minor,București,Rudeni,10,0,5
315437,44.454891,26.073829,24-08-2020 12:19,Minor,București,București,6,1,0
315438,44.442835,26.060729,24-08-2020 12:23,Major,București,București,10,5,114
315440,44.388363,26.011123,24-08-2020 12:49,Minor,București,Bragadiru,8,1,1
315492,44.49188,26.088499,24-08-2020 13:13,Minor,București,București,10,2,21
315493,44.434552,26.049428,24-08-2020 13:28,Minor,București,București,10,1,16
315494,44.436815,26.13684,24-08-2020 13:26,Minor,București,București,7,0,2
315495,44.404195,26.096456,24-08-2020 13:20,Minor,București,București,10,0,6
315496,44.435194,26.101382,24-08-2020 13:33,Minor,București,,9,0,3
315497,44.390016,26.092369,24-08-2020 13:53,Major,București,București,10,0,7
315545,44.398555,26.107392,24-08-2020 14:10,Minor,București,București,10,0,6
315546,44.523748,26.005518,24-08-2020 14:03,Major,București,Mogoșoaia,10,0,6
315547,44.443274,26.130166,24-08-2020 14:22,Minor,București,București,8,0,2
315548,44.466012,26.137069,24-08-2020 14:21,Minor,București,București,10,0,6
315549,44.436799,25.95869,24-08-2020 14:25,Major,București,,10,0,33
315550,44.386387,26.128549,24-08-2020 14:57,Minor,București,București,6,0,1
315604,44.393462,26.03917,24-08-2020 15:19,Minor,București,București,6,0,0
315605,44.38045,26.156522,24-08-2020 15:21,Minor,București,Popești Leordeni,8,0,3
315607,44.467476,26.031709,24-08-2020 15:47,Minor,București,București,8,0,2
315609,44.449207,26.215202,24-08-2020 15:47,Major,București,Pantelimon,10,1,17
315696,44.481132,26.074182,24-08-2020 16:14,Major,București,București,10,0,41
315697,44.412851,26.066337,24-08-2020 16:17,Major,București,București,7,0,2
315699,44.402304,26.120922,24-08-2020 16:44,Minor,București,București,7,0,1
315700,44.418892,26.079651,24-08-2020 16:41,Minor,București,București,10,1,30
315702,44.437213,26.059779,24-08-2020 16:49,Minor,București,București,10,0,7
315754,44.377613,26.091304,24-08-2020 17:07,Minor,București,București,10,1,10
315755,44.331317,26.171883,24-08-2020 17:27,Minor,București,Berceni,10,1,12
315756,44.380495,26.156183,24-08-2020 17:38,Minor,București,Popești Leordeni,7,0,1
315757,44.408732,26.234664,24-08-2020 17:40,Minor,București,,7,0,3
315758,44.451295,26.046632,24-08-2020 17:46,Minor,București,București,10,1,12
315759,44.419243,26.094488,24-08-2020 17:58,Minor,București,București,6,0,1
315830,44.437932,26.035218,24-08-2020 18:13,Major,București,,10,5,38
315831,44.412469,26.110585,24-08-2020 18:00,Major,București,București,9,0,3
315832,44.484529,26.075524,24-08-2020 18:46,Minor,București,București,7,0,2
315833,44.51356,26.13743,24-08-2020 18:59,Major,București,Voluntari,10,0,25
315902,44.40239,26.068464,24-08-2020 19:25,Major,București,București,10,3,37
315904,44.400168,26.097008,24-08-2020 19:37,Minor,București,București,8,0,3
315905,44.483204,26.184985,24-08-2020 19:52,Minor,București,Voluntari,6,1,0
315976,44.465223,26.059249,24-08-2020 20:21,Major,București,București,10,0,4
315977,44.413,26.055969,24-08-2020 20:38,Major,București,București,10,1,49
316020,44.434599,26.089467,24-08-2020 21:01,Major,București,București,10,0,6
316133,44.433814,26.010566,25-08-2020 00:50,Minor,București,București,10,1,7
316270,44.444012,26.165937,25-08-2020 06:27,Minor,București,București,9,0,3
316271,44.467093,26.079511,25-08-2020 06:59,Minor,București,București,10,0,4
316272,44.522682,26.006999,25-08-2020 06:54,Minor,București,,7,0,1
316331,44.506348,26.218671,25-08-2020 07:41,Minor,București,Afumați,10,0,10
316332,44.419356,26.090292,25-08-2020 07:58,Major,București,București,10,0,22
316382,44.465656,26.037274,25-08-2020 08:04,Major,București,București,10,1,46
316384,44.410337,26.218328,25-08-2020 08:39,Major,București,București,10,3,21
316385,44.454063,26.057101,25-08-2020 08:40,Minor,București,București,10,0,5
316387,44.435657,26.163231,25-08-2020 08:59,Minor,București,București,10,2,17
316446,44.523097,26.006421,25-08-2020 09:08,Minor,București,Mogoșoaia,10,0,5
316447,44.434089,26.027627,25-08-2020 09:19,Major,București,București,10,7,73
316448,44.440269,26.134638,25-08-2020 09:25,Minor,București,București,6,0,1
316449,44.388258,26.117944,25-08-2020 09:16,Major,București,București,6,0,0
316450,44.382554,26.09982,25-08-2020 09:16,Minor,București,București,10,0,4
316451,44.418801,26.136049,25-08-2020 09:24,Minor,București,București,8,0,2
316453,44.453097,26.101483,25-08-2020 09:47,Minor,București,București,10,0,12
316506,44.39883,26.121018,25-08-2020 10:25,Major,București,,10,10,112
316507,44.464126,26.125258,25-08-2020 10:42,Minor,București,București,9,0,5
316508,44.410944,26.218266,25-08-2020 10:42,Major,București,București,8,0,6
316584,44.408828,26.122014,25-08-2020 11:01,Major,București,București,10,3,40
316585,44.467336,26.088481,25-08-2020 11:30,Minor,București,București,7,0,1
316586,44.439582,26.027536,25-08-2020 11:37,Minor,București,București,10,0,6
316634,44.432335,26.024705,25-08-2020 12:15,Minor,București,București,10,2,8
316635,44.484309,26.024835,25-08-2020 12:22,Minor,București,București,6,0,0
316676,44.396754,26.040855,25-08-2020 13:51,Major,București,București,10,5,78
316677,44.422306,26.183364,25-08-2020 13:59,Major,București,București,10,3,20
316678,44.442149,26.021935,25-08-2020 13:49,Minor,București,București,9,0,3
316679,44.421469,26.103929,25-08-2020 13:46,Minor,București,București,10,0,4
316722,44.478173,26.138624,25-08-2020 14:34,Minor,București,București,10,0,4
316723,44.415402,26.217845,25-08-2020 14:30,Minor,București,București,10,0,7
316724,44.41873,26.085134,25-08-2020 14:40,Minor,București,București,8,0,3
316780,44.422988,26.219656,25-08-2020 15:18,Minor,București,București,7,0,1
316782,44.414059,26.164092,25-08-2020 15:36,Minor,București,București,8,0,3
316783,44.433954,25.995778,25-08-2020 15:54,Major,București,București,10,3,51
316784,44.415089,26.143417,25-08-2020 15:51,Minor,București,București,7,0,1
316785,44.379583,26.132311,25-08-2020 15:58,Minor,București,București,10,2,19
316786,44.391153,26.097192,25-08-2020 15:54,Major,București,București,10,1,19
316787,44.405161,26.059782,25-08-2020 15:48,Minor,București,București,10,1,6
316788,44.500423,25.994062,25-08-2020 15:58,Minor,București,Chitila,10,0,8
316852,44.481538,26.03216,25-08-2020 16:09,Major,București,București,10,0,6
316854,44.443165,26.199067,25-08-2020 16:28,Major,București,Pantelimon,10,4,28
316855,44.435061,25.967108,25-08-2020 16:21,Minor,București,,9,0,3
316856,44.46622,26.137459,25-08-2020 16:42,Minor,București,București,6,0,1
316857,44.520311,26.076091,25-08-2020 16:57,Minor,București,București,8,0,5
316939,44.493736,26.03232,25-08-2020 17:34,Major,București,București,10,2,29
317017,44.433982,26.01088,25-08-2020 18:06,Minor,București,București,10,0,4
317018,44.441944,26.19678,25-08-2020 18:34,Minor,București,București,10,1,6
317076,44.443405,26.235582,25-08-2020 19:06,Minor,București,,7,0,1
317077,44.435817,26.102166,25-08-2020 19:29,Minor,București,București,10,0,13
317078,44.422457,26.182771,25-08-2020 19:30,Minor,București,București,7,0,1
317189,44.512092,26.188547,25-08-2020 21:50,Minor,București,,7,0,1
317273,44.424182,26.163406,25-08-2020 23:09,Minor,București,București,8,0,5
317274,44.468974,26.14392,25-08-2020 23:28,Major,București,București,7,2,0
317334,44.434329,26.030841,26-08-2020 00:42,Minor,București,București,10,1,10
317378,44.506856,26.025272,26-08-2020 01:34,Major,București,București,6,0,0
317487,44.441639,26.060035,26-08-2020 06:31,Minor,București,București,10,0,8
317541,44.417684,26.128949,26-08-2020 07:15,Minor,București,București,10,1,8
317542,44.39171,26.120029,26-08-2020 07:37,Minor,București,București,10,2,48
317606,44.451045,25.988855,26-08-2020 08:28,Major,București,Dudu,10,0,13
317682,44.417498,26.128448,26-08-2020 09:46,Minor,București,București,10,0,7
317683,44.465774,26.054328,26-08-2020 09:52,Minor,București,București,10,0,7
317747,44.458545,26.110052,26-08-2020 10:55,Minor,București,București,7,0,2
317810,44.470691,26.125178,26-08-2020 11:37,Minor,București,București,10,1,20
317811,44.417416,26.128331,26-08-2020 11:49,Major,București,București,10,3,23
317868,44.406031,26.134197,26-08-2020 12:11,Major,București,București,10,0,10
317870,44.440515,26.184173,26-08-2020 12:22,Minor,București,București,10,0,4
317871,44.374889,26.124531,26-08-2020 12:21,Minor,București,București,9,0,4
