ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
277930,45.783029,21.219232,27-07-2020 11:14,Minor,Timișoara,Timișoara,7,0,2
278140,45.770408,21.218724,27-07-2020 15:20,Minor,Timișoara,Timișoara,10,1,4
279378,45.822939,21.187458,28-07-2020 14:54,Major,Timișoara,,9,0,6
280179,45.752683,21.251009,29-07-2020 05:36,Minor,Timișoara,Timișoara,6,0,1
280766,45.733504,21.191617,29-07-2020 15:28,Minor,Timișoara,Timișoara,6,0,0
280853,45.749363,21.219798,29-07-2020 16:32,Major,Timișoara,Timișoara,9,0,4
282073,45.769151,21.231803,30-07-2020 16:04,Major,Timișoara,Timișoara,9,0,8
282153,45.763926,21.25626,30-07-2020 16:55,Minor,Timișoara,Timișoara,10,0,7
