ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
306193,45.778801,21.32278,17-08-2020 11:28,Major,Timișoara,,10,0,10
306291,45.777889,21.210768,17-08-2020 13:22,Major,Timișoara,Timișoara,7,0,2
307477,45.73798,21.238165,18-08-2020 12:00,Minor,Timișoara,Timișoara,6,0,1
308724,45.770201,21.22518,19-08-2020 11:53,Minor,Timișoara,Timișoara,9,0,3
308880,45.698759,21.180722,19-08-2020 15:00,Major,Timișoara,Timișoara,6,1,0
309022,45.77669,21.233337,19-08-2020 17:01,Minor,Timișoara,Timișoara,6,0,1
310289,45.713541,21.192922,20-08-2020 15:14,Minor,Timișoara,Timișoara,10,0,14
310769,45.717693,21.186342,20-08-2020 21:39,Minor,Timișoara,Timișoara,6,1,0
313255,45.769068,21.211177,22-08-2020 18:44,Minor,Timișoara,Timișoara,6,0,1
313388,45.753127,21.221948,22-08-2020 20:39,Minor,Timișoara,Timișoara,6,1,0
314039,45.723451,21.296636,23-08-2020 11:29,Minor,Timișoara,Moșnița Nouă,7,0,2
314157,45.758381,21.232205,23-08-2020 13:19,Minor,Timișoara,Timișoara,10,0,6
314729,45.719484,21.236695,23-08-2020 21:59,Major,Timișoara,Giroc,9,1,3
