ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
298092,45.820474,21.220794,11-08-2020 08:43,Minor,Timișoara,,9,1,4
298652,45.740251,21.23843,11-08-2020 17:39,Minor,Timișoara,Timișoara,8,0,3
299563,45.782476,21.205925,12-08-2020 11:37,Minor,Timișoara,Timișoara,6,0,1
300831,45.821951,21.187979,13-08-2020 11:22,Major,Timișoara,,9,0,7
301186,45.734013,21.237729,13-08-2020 17:18,Major,Timișoara,Timișoara,10,1,19
302274,45.718686,21.197136,14-08-2020 14:19,Minor,Timișoara,Timișoara,6,0,1
302636,45.764346,21.225589,14-08-2020 18:13,Minor,Timișoara,Timișoara,8,0,2
302814,45.770839,21.260258,14-08-2020 22:04,Minor,Timișoara,Timișoara,6,0,0
302988,45.709841,21.234384,15-08-2020 00:30,Minor,Timișoara,Giroc,6,0,0
305009,45.784257,21.236301,16-08-2020 15:03,Major,Timișoara,Dumbrăvița,7,0,2
305166,45.716667,21.335733,16-08-2020 17:02,Minor,Timișoara,,10,0,4
