ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
173157,45.738407,21.24088,11-05-2020 16:19,Minor,Timișoara,Timișoara,6,0,0
173253,45.765303,21.209786,11-05-2020 17:16,Minor,Timișoara,Timișoara,6,0,1
175734,45.699988,21.181749,13-05-2020 14:34,Minor,Timișoara,Timișoara,6,0,0
175902,45.752249,21.215612,13-05-2020 16:44,Major,Timișoara,,6,0,1
176880,45.794993,21.228644,14-05-2020 11:50,Major,Timișoara,Dumbrăvița,5,0,0
177116,45.748107,21.244072,14-05-2020 14:27,Minor,Timișoara,,5,0,0
179219,45.770456,21.230724,15-05-2020 23:07,Minor,Timișoara,Timișoara,6,0,0
180003,45.738863,21.208206,16-05-2020 13:34,Minor,Timișoara,Timișoara,6,0,0
180067,45.730139,21.265068,16-05-2020 14:37,Minor,Timișoara,Timișoara,6,0,0
180143,45.764159,21.233235,16-05-2020 15:55,Minor,Timișoara,Timișoara,5,0,0
