ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
239124,45.73835,21.238198,29-06-2020 10:15,Minor,Timișoara,Timișoara,9,0,4
239408,45.712961,21.235141,29-06-2020 15:07,Minor,Timișoara,Giroc,8,1,2
241028,45.751455,21.233659,30-06-2020 19:24,Minor,Timișoara,Timișoara,10,0,11
241710,45.767185,21.263091,01-07-2020 09:50,Minor,Timișoara,Timișoara,6,0,1
242086,45.805348,21.25335,01-07-2020 15:27,Minor,Timișoara,Dumbrăvița,10,0,5
243301,45.749449,21.22044,02-07-2020 11:43,Major,Timișoara,Timișoara,10,4,14
243716,45.722964,21.299546,02-07-2020 17:26,Minor,Timișoara,Moșnița Nouă,8,1,1
245096,45.74522,21.254753,03-07-2020 17:59,Minor,Timișoara,Timișoara,9,0,4
