ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
241710,45.767185,21.263091,01-07-2020 09:50,Minor,Timișoara,Timișoara,6,0,1
242086,45.805348,21.25335,01-07-2020 15:27,Minor,Timișoara,Dumbrăvița,10,0,5
243301,45.749449,21.22044,02-07-2020 11:43,Major,Timișoara,Timișoara,10,4,14
243716,45.722964,21.299546,02-07-2020 17:26,Minor,Timișoara,Moșnița Nouă,8,1,1
245096,45.74522,21.254753,03-07-2020 17:59,Minor,Timișoara,Timișoara,9,0,4
249495,45.728411,21.218614,06-07-2020 19:58,Major,Timișoara,Timișoara,6,0,1
252835,45.761059,21.242851,09-07-2020 09:48,Minor,Timișoara,Timișoara,7,0,1
253409,45.765131,21.260679,09-07-2020 17:47,Minor,Timișoara,Timișoara,6,0,0
254197,45.782375,21.204995,10-07-2020 08:12,Minor,Timișoara,Timișoara,9,0,4
254462,45.769121,21.196036,10-07-2020 11:21,Minor,Timișoara,Timișoara,7,0,2
254587,45.72895,21.269787,10-07-2020 13:09,Minor,Timișoara,Timișoara,7,0,2
254645,45.770582,21.273082,10-07-2020 14:09,Minor,Timișoara,,8,1,2
254940,45.724534,21.202007,10-07-2020 17:44,Minor,Timișoara,Timișoara,7,0,1
257114,45.749217,21.235801,12-07-2020 09:19,Major,Timișoara,Timișoara,6,0,1
257401,45.749487,21.235471,12-07-2020 14:09,Minor,Timișoara,Timișoara,10,0,5
257973,45.749336,21.235305,12-07-2020 22:35,Minor,Timișoara,Timișoara,10,0,6
258892,45.818088,21.228737,13-07-2020 15:29,Major,Timișoara,,8,0,7
259050,45.818023,21.228941,13-07-2020 17:58,Major,Timișoara,,9,0,8
260326,45.768037,21.22884,14-07-2020 16:06,Minor,Timișoara,Timișoara,7,0,1
261380,45.764823,21.224483,15-07-2020 11:47,Minor,Timișoara,Timișoara,6,0,1
262153,45.739796,21.200259,15-07-2020 21:58,Minor,Timișoara,Timișoara,6,1,0
262473,45.745719,21.261148,16-07-2020 06:58,Major,Timișoara,Timișoara,6,0,0
264180,45.712918,21.192915,17-07-2020 09:05,Minor,Timișoara,Timișoara,6,0,1
264419,45.763605,21.225428,17-07-2020 12:50,Minor,Timișoara,Timișoara,6,0,1
264517,45.75476,21.199625,17-07-2020 14:29,Minor,Timișoara,Timișoara,6,0,0
264614,45.763445,21.225784,17-07-2020 15:47,Minor,Timișoara,Timișoara,7,0,1
264685,45.736868,21.25039,17-07-2020 16:38,Major,Timișoara,Timișoara,10,2,11
264865,45.707607,21.188018,17-07-2020 18:46,Minor,Timișoara,Timișoara,6,0,1
266564,45.76231,21.226132,18-07-2020 23:13,Minor,Timișoara,Timișoara,6,0,0
267720,45.744888,21.23617,19-07-2020 21:35,Major,Timișoara,Timișoara,8,0,3
268107,45.759269,21.218081,20-07-2020 08:03,Minor,Timișoara,Timișoara,7,0,1
268449,45.748842,21.225693,20-07-2020 12:42,Minor,Timișoara,Timișoara,6,0,1
268493,45.738523,21.209809,20-07-2020 13:22,Major,Timișoara,Timișoara,10,0,6
268842,45.760314,21.259595,20-07-2020 18:25,Major,Timișoara,Timișoara,10,0,4
268843,45.732636,21.209209,20-07-2020 18:55,Minor,Timișoara,,6,1,0
269588,45.724085,21.293151,21-07-2020 10:36,Minor,Timișoara,Moșnița Nouă,9,0,4
269734,45.73716,21.249912,21-07-2020 12:36,Major,Timișoara,Timișoara,10,1,4
270404,45.748518,21.235466,21-07-2020 23:31,Minor,Timișoara,Timișoara,9,0,4
271274,45.772633,21.284837,22-07-2020 15:33,Minor,Timișoara,Ghiroda,10,0,8
272148,45.793647,21.189961,23-07-2020 09:01,Minor,Timișoara,,7,0,4
272213,45.72843,21.271502,23-07-2020 09:41,Minor,Timișoara,Timișoara,7,0,2
272641,45.759713,21.228177,23-07-2020 15:22,Minor,Timișoara,Timișoara,6,0,1
272878,45.756538,21.255195,23-07-2020 19:01,Minor,Timișoara,Timișoara,6,0,0
275840,45.749108,21.235359,25-07-2020 19:22,Minor,Timișoara,Timișoara,10,0,6
275952,45.785325,21.218668,25-07-2020 21:11,Minor,Timișoara,Timișoara,6,0,1
277930,45.783029,21.219232,27-07-2020 11:14,Minor,Timișoara,Timișoara,7,0,2
278140,45.770408,21.218724,27-07-2020 15:20,Minor,Timișoara,Timișoara,10,1,4
279378,45.822939,21.187458,28-07-2020 14:54,Major,Timișoara,,9,0,6
280179,45.752683,21.251009,29-07-2020 05:36,Minor,Timișoara,Timișoara,6,0,1
280766,45.733504,21.191617,29-07-2020 15:28,Minor,Timișoara,Timișoara,6,0,0
280853,45.749363,21.219798,29-07-2020 16:32,Major,Timișoara,Timișoara,9,0,4
282073,45.769151,21.231803,30-07-2020 16:04,Major,Timișoara,Timișoara,9,0,8
282153,45.763926,21.25626,30-07-2020 16:55,Minor,Timișoara,Timișoara,10,0,7
