ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
116512,45.736655,21.238015,03-04-2020 20:27,Minor,Timișoara,Timișoara,5,0,0
117469,45.735754,21.250238,04-04-2020 15:13,Minor,Timișoara,Timișoara,5,0,0
118580,45.726368,21.243299,05-04-2020 12:08,Minor,Timișoara,Timișoara,5,0,0
122970,45.739623,21.256683,08-04-2020 15:46,Major,Timișoara,Timișoara,5,0,0
123127,45.797524,21.243109,08-04-2020 17:05,Minor,Timișoara,Dumbrăvița,5,0,0
124375,45.719223,21.304244,09-04-2020 15:32,Minor,Timișoara,Moșnița Nouă,5,0,0
127684,45.741464,21.215943,11-04-2020 16:38,Major,Timișoara,Timișoara,5,0,0
128540,45.774373,21.230338,12-04-2020 09:54,Minor,Timișoara,Timișoara,5,0,0
133916,45.775741,21.220567,15-04-2020 17:18,Minor,Timișoara,Timișoara,5,0,0
135570,45.736956,21.250458,16-04-2020 18:46,Minor,Timișoara,Timișoara,5,0,0
140113,45.77603,21.305553,19-04-2020 19:06,Major,Timișoara,Ghiroda,5,0,0
140827,45.760887,21.268209,20-04-2020 13:42,Major,Timișoara,Timișoara,5,0,0
144138,45.761548,21.261122,22-04-2020 15:11,Minor,Timișoara,Timișoara,6,0,1
146727,45.751677,21.23365,24-04-2020 12:03,Minor,Timișoara,Timișoara,5,0,0
148762,45.738048,21.240779,25-04-2020 17:15,Major,Timișoara,Timișoara,5,0,0
153219,45.774469,21.267316,28-04-2020 17:03,Major,Timișoara,Timișoara,5,0,0
