ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
315045,45.50353,24.284996,24-08-2020 04:20,Major,DN7 Pitești-Sibiu,,9,0,4
315140,45.148082,24.370728,24-08-2020 07:47,Minor,DN7 Pitești-Sibiu,Bujoreni,10,1,11
315260,44.88659,24.779783,24-08-2020 09:31,Minor,DN7 Pitești-Sibiu,Brăileni,10,0,27
315261,45.360208,24.293514,24-08-2020 09:55,Major,DN7 Pitești-Sibiu,,10,11,107
315502,44.974366,24.665315,24-08-2020 13:59,Major,DN7 Pitești-Sibiu,,10,18,77
315503,45.577774,24.250926,24-08-2020 13:54,Major,DN7 Pitești-Sibiu,,10,3,83
315615,45.000187,24.608563,24-08-2020 15:12,Major,DN7 Pitești-Sibiu,Lintești,10,3,9
315770,45.055827,24.454305,24-08-2020 17:59,Major,DN7 Pitești-Sibiu,,10,6,48
315843,44.896159,24.835834,24-08-2020 18:40,Major,DN7 Pitești-Sibiu,Bascov,10,1,14
315983,45.713432,24.237443,24-08-2020 20:18,Minor,DN7 Pitești-Sibiu,,6,0,0
316391,45.023453,24.519084,25-08-2020 08:27,Minor,DN7 Pitești-Sibiu,,10,1,11
316727,45.081911,24.386303,25-08-2020 14:53,Major,DN7 Pitești-Sibiu,"Racovița, Budești",8,1,4
316792,45.578306,24.251048,25-08-2020 15:24,Major,DN7 Pitești-Sibiu,,10,13,103
316793,45.682844,24.257982,25-08-2020 15:53,Major,DN7 Pitești-Sibiu,,8,1,1
316862,45.004247,24.555328,25-08-2020 16:11,Minor,DN7 Pitești-Sibiu,,10,0,9
316863,45.001338,24.596099,25-08-2020 16:55,Minor,DN7 Pitești-Sibiu,,10,0,16
317379,45.50018,24.298299,26-08-2020 01:30,Minor,DN7 Pitești-Sibiu,Câinenii Mari,10,0,12
317441,45.226321,24.340732,26-08-2020 03:03,Minor,DN7 Pitești-Sibiu,Călimănești,10,1,6
317546,45.091416,24.383886,26-08-2020 07:45,Major,DN7 Pitești-Sibiu,Râmnicu Vâlcea,8,1,6
317819,45.056019,24.454126,26-08-2020 11:34,Minor,DN7 Pitești-Sibiu,,9,0,4
318287,45.518606,24.276061,26-08-2020 18:13,Minor,DN7 Pitești-Sibiu,Râu Vadului,10,0,13
318655,45.263026,24.323797,27-08-2020 00:47,Minor,DN7 Pitești-Sibiu,Păușa,7,0,1
319128,45.578354,24.25106,27-08-2020 11:50,Minor,DN7 Pitești-Sibiu,,7,0,2
319234,45.055963,24.454179,27-08-2020 13:55,Minor,DN7 Pitești-Sibiu,,10,16,37
319235,45.653419,24.26235,27-08-2020 13:51,Minor,DN7 Pitești-Sibiu,,7,0,1
319286,45.031578,24.476957,27-08-2020 14:52,Minor,DN7 Pitești-Sibiu,Milcoiu,10,3,5
319518,45.103267,24.384257,27-08-2020 17:13,Minor,DN7 Pitești-Sibiu,Râmnicu Vâlcea,10,0,14
320266,45.004421,24.584999,28-08-2020 09:14,Minor,DN7 Pitești-Sibiu,,10,1,20
320523,45.662458,24.261661,28-08-2020 13:12,Minor,DN7 Pitești-Sibiu,Tălmaciu,10,1,17
320524,45.730715,24.216858,28-08-2020 13:38,Major,DN7 Pitești-Sibiu,,10,3,43
321130,44.976342,24.663324,28-08-2020 22:49,Major,DN7 Pitești-Sibiu,,10,4,17
321187,44.995555,24.630505,28-08-2020 23:54,Minor,DN7 Pitești-Sibiu,,6,0,1
321581,44.895848,24.835178,29-08-2020 09:27,Major,DN7 Pitești-Sibiu,Bascov,10,0,17
321582,45.696612,24.250473,29-08-2020 09:52,Minor,DN7 Pitești-Sibiu,,10,1,31
321654,45.499687,24.295211,29-08-2020 10:17,Minor,DN7 Pitești-Sibiu,Câinenii Mari,10,1,31
321655,45.128286,24.364124,29-08-2020 10:44,Minor,DN7 Pitești-Sibiu,Râmnicu Vâlcea,10,1,7
321726,45.060472,24.446852,29-08-2020 11:57,Major,DN7 Pitești-Sibiu,,10,4,37
321727,45.250654,24.336568,29-08-2020 11:54,Minor,DN7 Pitești-Sibiu,Călimănești,6,0,0
321900,45.396046,24.300072,29-08-2020 14:15,Major,DN7 Pitești-Sibiu,Tuțulești,6,0,1
322112,45.004825,24.554142,29-08-2020 17:19,Major,DN7 Pitești-Sibiu,,10,2,23
322909,45.007875,24.562659,30-08-2020 10:27,Minor,DN7 Pitești-Sibiu,Morărești,6,0,0
322910,45.065485,24.435609,30-08-2020 10:18,Minor,DN7 Pitești-Sibiu,Aldești,7,0,2
323060,45.186246,24.367315,30-08-2020 13:51,Major,DN7 Pitești-Sibiu,Gura Văii,10,13,130
323110,45.520402,24.272711,30-08-2020 14:15,Major,DN7 Pitești-Sibiu,Râu Vadului,10,9,75
323315,45.227164,24.340378,30-08-2020 17:07,Major,DN7 Pitești-Sibiu,Călimănești,10,22,68
323316,45.66424,24.260928,30-08-2020 17:36,Minor,DN7 Pitești-Sibiu,Tălmaciu,10,4,16
323409,44.964524,24.685033,30-08-2020 18:28,Major,DN7 Pitești-Sibiu,Dumbrăvești,10,28,252
323410,45.023038,24.517203,30-08-2020 18:05,Major,DN7 Pitești-Sibiu,,10,12,160
323411,45.120462,24.38189,30-08-2020 18:09,Minor,DN7 Pitești-Sibiu,Râmnicu Vâlcea,8,2,0
323412,44.888471,24.77144,30-08-2020 18:57,Minor,DN7 Pitești-Sibiu,Brăileni,6,0,0
323483,45.001286,24.610358,30-08-2020 19:44,Minor,DN7 Pitești-Sibiu,Lintești,10,2,11
323556,45.086821,24.385012,30-08-2020 20:24,Major,DN7 Pitești-Sibiu,Râmnicu Vâlcea,8,0,2
