ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
76684,45.01544,24.545175,24-02-2020 10:08,Minor,DN7 Pitești-Sibiu,,8,0,3
76685,45.416205,24.292555,24-02-2020 10:54,Minor,DN7 Pitești-Sibiu,,6,0,1
76741,45.287466,24.300751,24-02-2020 11:30,Minor,DN7 Pitești-Sibiu,,10,4,27
78109,45.007462,24.561224,25-02-2020 14:26,Minor,DN7 Pitești-Sibiu,Morărești,6,0,1
78173,45.529231,24.270112,25-02-2020 15:34,Minor,DN7 Pitești-Sibiu,,10,0,4
80200,45.134519,24.365495,27-02-2020 05:16,Minor,DN7 Pitești-Sibiu,Râmnicu Vâlcea,7,0,1
80335,45.419635,24.290232,27-02-2020 08:56,Minor,DN7 Pitești-Sibiu,,10,2,17
80602,45.549723,24.26601,27-02-2020 12:47,Minor,DN7 Pitești-Sibiu,,6,0,1
80697,44.890429,24.820858,27-02-2020 14:54,Major,DN7 Pitești-Sibiu,Morărești,10,0,10
80824,44.938032,24.705886,27-02-2020 16:20,Minor,DN7 Pitești-Sibiu,Drăganu-Olteni,10,3,6
80825,45.499031,24.298288,27-02-2020 16:22,Minor,DN7 Pitești-Sibiu,Câinenii Mari,6,0,1
80911,44.888919,24.768991,27-02-2020 17:06,Minor,DN7 Pitești-Sibiu,Valea Ursului,10,0,4
81096,45.064868,24.441966,27-02-2020 20:47,Major,DN7 Pitești-Sibiu,Blidari,10,0,19
81260,45.459501,24.288362,28-02-2020 00:23,Major,DN7 Pitești-Sibiu,,8,0,5
82019,45.051881,24.466268,28-02-2020 16:14,Major,DN7 Pitești-Sibiu,"Căzănești, Milcoiu",10,9,81
82101,44.998554,24.607388,28-02-2020 17:12,Major,DN7 Pitești-Sibiu,Lintești,10,11,27
82102,45.327085,24.280286,28-02-2020 17:49,Minor,DN7 Pitești-Sibiu,,10,13,46
82160,45.169407,24.36671,28-02-2020 18:39,Major,DN7 Pitești-Sibiu,Malul Vârtop,10,14,83
82242,45.717569,24.232054,28-02-2020 19:15,Minor,DN7 Pitești-Sibiu,,10,2,21
82420,45.393071,24.301765,28-02-2020 22:30,Minor,DN7 Pitești-Sibiu,,10,0,10
82585,45.210607,24.365596,29-02-2020 01:27,Minor,DN7 Pitești-Sibiu,Seaca,7,0,1
82806,45.654902,24.261122,29-02-2020 08:27,Major,DN7 Pitești-Sibiu,,8,0,7
82807,45.054613,24.451069,29-02-2020 08:45,Minor,DN7 Pitești-Sibiu,,7,0,1
82947,44.999332,24.607792,29-02-2020 11:54,Minor,DN7 Pitești-Sibiu,Lintești,6,0,1
83100,45.413207,24.294323,29-02-2020 14:36,Minor,DN7 Pitești-Sibiu,,8,0,2
83186,45.504899,24.284049,29-02-2020 15:42,Minor,DN7 Pitești-Sibiu,,10,1,7
84209,45.014601,24.540485,01-03-2020 13:26,Minor,DN7 Pitești-Sibiu,Dedulești,6,0,1
84597,45.355671,24.266918,01-03-2020 19:24,Major,DN7 Pitești-Sibiu,Corbu,10,3,12
