ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
113175,44.964639,24.684507,01-04-2020 14:14,Minor,DN7 Pitești-Sibiu,Dumbrăvești,7,0,1
115912,45.485555,24.295444,03-04-2020 14:19,Minor,DN7 Pitești-Sibiu,,10,1,14
118188,44.893053,24.748445,05-04-2020 06:08,Major,DN7 Pitești-Sibiu,Prislopu Mic,6,0,1
123697,45.731942,24.215608,09-04-2020 07:56,Major,DN7 Pitești-Sibiu,,10,5,23
125049,45.646792,24.266239,10-04-2020 01:07,Minor,DN7 Pitești-Sibiu,,6,0,0
125725,45.712608,24.239951,10-04-2020 13:23,Minor,DN7 Pitești-Sibiu,Veștem,10,0,5
125983,45.154456,24.375401,10-04-2020 16:48,Minor,DN7 Pitești-Sibiu,Bujoreni,9,2,4
130793,45.014945,24.540211,13-04-2020 17:22,Major,DN7 Pitești-Sibiu,Dedulești,10,0,12
131722,45.110444,24.386885,14-04-2020 10:18,Minor,DN7 Pitești-Sibiu,Râmnicu Vâlcea,6,0,0
131929,45.277239,24.307171,14-04-2020 12:22,Minor,DN7 Pitești-Sibiu,,7,2,0
132409,45.027945,24.503249,14-04-2020 18:35,Minor,DN7 Pitești-Sibiu,Dedulești,7,0,1
134394,45.289314,24.297353,15-04-2020 22:28,Minor,DN7 Pitești-Sibiu,,7,0,3
136301,45.289103,24.297724,17-04-2020 08:15,Minor,DN7 Pitești-Sibiu,,6,0,0
140916,45.007574,24.577872,20-04-2020 14:10,Major,DN7 Pitești-Sibiu,,10,3,5
141030,45.690443,24.254626,20-04-2020 15:20,Major,DN7 Pitești-Sibiu,Tălmaciu II,10,2,24
144537,45.045855,24.473072,22-04-2020 20:00,Major,DN7 Pitești-Sibiu,Milcoiu,7,0,2
144828,44.885955,24.789364,23-04-2020 02:45,Major,DN7 Pitești-Sibiu,Glâmbocu,6,0,1
145757,44.890346,24.816158,23-04-2020 17:33,Minor,DN7 Pitești-Sibiu,Bascov,6,0,1
147053,44.887854,24.811894,24-04-2020 15:45,Minor,DN7 Pitești-Sibiu,Bascov,7,0,1
150865,45.01033,24.567192,27-04-2020 07:20,Major,DN7 Pitești-Sibiu,Morărești,10,2,26
151264,45.066294,24.438198,27-04-2020 12:23,Minor,DN7 Pitești-Sibiu,Blidari,6,0,0
151823,44.904866,24.730187,27-04-2020 18:53,Minor,DN7 Pitești-Sibiu,Prislopu Mare,10,0,4
153934,45.06244,24.418505,29-04-2020 07:21,Major,DN7 Pitești-Sibiu,"Linia, Budești",6,0,2
156283,44.97417,24.665951,30-04-2020 16:29,Major,DN7 Pitești-Sibiu,,10,10,45
