ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
284051,45.071955,24.402556,01-08-2020 00:20,Minor,DN7 Pitești-Sibiu,"Linia, Budești",10,0,14
284347,45.014733,24.543857,01-08-2020 08:55,Minor,DN7 Pitești-Sibiu,Dedulești,6,0,1
284406,45.155187,24.375213,01-08-2020 09:11,Minor,DN7 Pitești-Sibiu,Bujoreni,10,0,9
284407,45.6946,24.251686,01-08-2020 09:39,Minor,DN7 Pitești-Sibiu,,10,0,44
284472,44.887036,24.777855,01-08-2020 10:28,Minor,DN7 Pitești-Sibiu,Brăileni,6,0,1
284698,45.43613,24.297222,01-08-2020 14:50,Minor,DN7 Pitești-Sibiu,Balota,10,1,8
285671,45.25856,24.327888,02-08-2020 10:14,Minor,DN7 Pitești-Sibiu,Căciulata,9,0,7
285812,45.090934,24.384001,02-08-2020 13:53,Major,DN7 Pitești-Sibiu,Râmnicu Vâlcea,10,2,28
285855,45.007314,24.56057,02-08-2020 14:20,Minor,DN7 Pitești-Sibiu,Morărești,10,0,12
286123,44.890678,24.822293,02-08-2020 18:12,Minor,DN7 Pitești-Sibiu,Bascov,10,0,20
286185,45.484821,24.294155,02-08-2020 19:15,Minor,DN7 Pitești-Sibiu,,10,7,46
286186,45.581581,24.252685,02-08-2020 19:51,Major,DN7 Pitești-Sibiu,,10,5,19
286308,45.618159,24.266392,02-08-2020 21:35,Minor,DN7 Pitești-Sibiu,,10,0,12
286930,45.663601,24.261183,03-08-2020 10:20,Major,DN7 Pitești-Sibiu,Tălmaciu,6,0,1
287137,45.000567,24.59576,03-08-2020 14:59,Minor,DN7 Pitești-Sibiu,,10,0,14
287424,44.976938,24.663102,03-08-2020 18:44,Minor,DN7 Pitești-Sibiu,,10,3,6
287758,44.885223,24.799136,04-08-2020 01:53,Minor,DN7 Pitești-Sibiu,Bascov,6,0,0
287830,45.542053,24.267547,04-08-2020 05:50,Minor,DN7 Pitești-Sibiu,,6,0,0
288060,45.146892,24.37,04-08-2020 09:56,Minor,DN7 Pitești-Sibiu,Bujoreni,10,0,6
288114,45.19945,24.375929,04-08-2020 10:57,Minor,DN7 Pitești-Sibiu,Gura Văii,9,0,4
288170,45.71322,24.238521,04-08-2020 11:25,Minor,DN7 Pitești-Sibiu,,8,0,2
288271,44.891234,24.754718,04-08-2020 13:24,Minor,DN7 Pitești-Sibiu,Valea Ursului,6,0,0
288433,45.227605,24.340719,04-08-2020 15:47,Minor,DN7 Pitești-Sibiu,Călimănești,10,1,3
288693,45.30933,24.284897,04-08-2020 20:43,Major,DN7 Pitești-Sibiu,,8,0,3
289274,45.289765,24.296685,05-08-2020 09:02,Major,DN7 Pitești-Sibiu,,10,1,24
289417,44.989143,24.641909,05-08-2020 11:28,Minor,DN7 Pitești-Sibiu,"Zamfirești, Cotmeana",10,2,9
289418,45.065828,24.436081,05-08-2020 11:01,Minor,DN7 Pitești-Sibiu,Aldești,10,0,11
289419,45.617439,24.266306,05-08-2020 11:36,Minor,DN7 Pitești-Sibiu,,10,0,9
289754,45.663128,24.261381,05-08-2020 16:43,Major,DN7 Pitești-Sibiu,Tălmaciu,7,0,1
289848,45.096212,24.382339,05-08-2020 17:29,Major,DN7 Pitești-Sibiu,Râmnicu Vâlcea,6,0,0
289942,45.700472,24.250598,05-08-2020 18:03,Minor,DN7 Pitești-Sibiu,,6,0,0
290970,45.392236,24.302051,06-08-2020 13:26,Major,DN7 Pitești-Sibiu,,10,6,80
291012,45.351771,24.294395,06-08-2020 14:53,Major,DN7 Pitești-Sibiu,,6,0,0
291076,45.12701,24.366859,06-08-2020 15:49,Major,DN7 Pitești-Sibiu,Râmnicu Vâlcea,8,0,4
291235,45.15735,24.373375,06-08-2020 17:48,Minor,DN7 Pitești-Sibiu,Bujoreni,10,0,10
291316,45.43333,24.295266,06-08-2020 18:46,Major,DN7 Pitești-Sibiu,Balota,10,1,27
291751,45.688044,24.255916,07-08-2020 00:42,Minor,DN7 Pitești-Sibiu,Tălmaciu II,6,0,1
291937,45.496629,24.304159,07-08-2020 05:17,Minor,DN7 Pitești-Sibiu,Câinenii Mari,7,0,1
292514,45.165975,24.368846,07-08-2020 14:17,Major,DN7 Pitești-Sibiu,Lunca,10,7,79
292571,45.080316,24.386775,07-08-2020 15:26,Minor,DN7 Pitești-Sibiu,"Racovița, Budești",6,1,0
293385,45.538867,24.269876,08-08-2020 03:42,Major,DN7 Pitești-Sibiu,,10,27,70
293635,45.229137,24.340832,08-08-2020 08:19,Major,DN7 Pitești-Sibiu,Călimănești,10,1,18
293854,45.014806,24.543933,08-08-2020 11:24,Major,DN7 Pitești-Sibiu,Dedulești,10,5,28
293855,45.706561,24.245531,08-08-2020 11:16,Minor,DN7 Pitești-Sibiu,,10,1,14
294137,45.108923,24.386949,08-08-2020 15:22,Minor,DN7 Pitești-Sibiu,Râmnicu Vâlcea,10,0,11
294286,44.89448,24.74359,08-08-2020 17:51,Minor,DN7 Pitești-Sibiu,Prislopu Mic,7,0,2
294715,45.465465,24.28703,08-08-2020 23:59,Minor,DN7 Pitești-Sibiu,,9,1,6
295029,44.952448,24.696276,09-08-2020 05:51,Major,DN7 Pitești-Sibiu,Dumbrăvești,10,2,71
295052,45.353272,24.263741,09-08-2020 06:51,Major,DN7 Pitești-Sibiu,Corbu,10,0,6
295306,45.663986,24.26103,09-08-2020 10:23,Minor,DN7 Pitești-Sibiu,Tălmaciu,10,1,28
295307,45.180394,24.364425,09-08-2020 10:52,Major,DN7 Pitești-Sibiu,Malul Vârtop,10,5,69
295308,45.319277,24.284297,09-08-2020 10:54,Minor,DN7 Pitești-Sibiu,,8,0,2
295721,45.015674,24.54456,09-08-2020 16:33,Minor,DN7 Pitești-Sibiu,,7,0,1
295722,45.028062,24.501862,09-08-2020 16:55,Minor,DN7 Pitești-Sibiu,Dedulești,6,0,1
296068,45.495303,24.304155,09-08-2020 20:43,Minor,DN7 Pitești-Sibiu,Câinenii Mari,10,1,11
296069,45.544332,24.267318,09-08-2020 20:40,Minor,DN7 Pitești-Sibiu,,10,4,19
296139,45.44117,24.304544,09-08-2020 21:04,Minor,DN7 Pitești-Sibiu,,9,0,3
296140,44.973303,24.667651,09-08-2020 21:48,Minor,DN7 Pitești-Sibiu,,9,0,4
296141,45.228123,24.340758,09-08-2020 21:48,Minor,DN7 Pitești-Sibiu,Călimănești,10,2,8
296972,44.894017,24.745188,10-08-2020 10:14,Minor,DN7 Pitești-Sibiu,Prislopu Mic,9,0,4
297037,45.055327,24.453149,10-08-2020 11:15,Minor,DN7 Pitești-Sibiu,,6,0,0
297095,45.130468,24.364686,10-08-2020 12:00,Minor,DN7 Pitești-Sibiu,Râmnicu Vâlcea,9,0,4
297134,45.270411,24.315729,10-08-2020 13:59,Minor,DN7 Pitești-Sibiu,Căciulata,8,0,2
297176,45.308985,24.286834,10-08-2020 14:29,Major,DN7 Pitești-Sibiu,,7,0,1
297177,45.227872,24.340739,10-08-2020 14:48,Minor,DN7 Pitești-Sibiu,Călimănești,7,0,1
297407,44.997495,24.622224,10-08-2020 17:28,Major,DN7 Pitești-Sibiu,,10,10,48
297492,44.975607,24.663598,10-08-2020 18:02,Major,DN7 Pitești-Sibiu,,10,1,20
297663,44.88573,24.7871,10-08-2020 21:12,Minor,DN7 Pitești-Sibiu,,9,0,10
298215,45.586797,24.257754,11-08-2020 10:09,Minor,DN7 Pitești-Sibiu,,7,0,2
298391,45.5457,24.269396,11-08-2020 13:51,Minor,DN7 Pitești-Sibiu,,8,1,4
298438,45.273596,24.312782,11-08-2020 14:04,Major,DN7 Pitești-Sibiu,,6,0,1
298482,45.389313,24.302498,11-08-2020 15:27,Major,DN7 Pitești-Sibiu,,10,0,17
298483,45.071773,24.40334,11-08-2020 15:56,Minor,DN7 Pitești-Sibiu,"Linia, Budești",7,0,1
