ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
51900,44.432027,26.103363,31-01-2020 21:23,Minor,București,București,10,0,22
51899,44.378793,26.220898,31-01-2020 20:25,Minor,București,Glina,9,0,3
51898,44.431161,26.145956,31-01-2020 20:23,Minor,București,București,6,0,1
51897,44.488821,26.117651,31-01-2020 20:04,Major,București,Voluntari,10,0,23
51895,44.406688,26.079404,31-01-2020 19:57,Minor,București,București,7,0,1
51896,44.411472,26.012991,31-01-2020 20:12,Minor,București,București,10,2,21
51893,44.369008,26.013909,31-01-2020 19:14,Major,București,,10,4,53
51892,44.445702,26.067243,31-01-2020 18:57,Minor,București,București,6,0,1
51891,44.445463,26.121284,31-01-2020 18:49,Minor,București,București,10,1,71
51886,44.492714,26.050674,31-01-2020 17:30,Minor,București,București,7,0,1
51884,44.372392,26.122372,31-01-2020 17:35,Minor,București,București,9,0,4
51883,44.490892,26.039377,31-01-2020 17:17,Minor,București,București,8,2,1
51882,44.439287,26.096988,31-01-2020 17:16,Minor,București,București,10,0,6
51881,44.478553,26.226556,31-01-2020 17:10,Minor,București,,6,0,0
51879,44.538966,26.094389,31-01-2020 16:50,Major,București,Otopeni,9,0,4
51880,44.527,26.176517,31-01-2020 16:57,Minor,București,,10,0,46
51877,44.386355,26.138494,31-01-2020 16:38,Minor,București,București,6,0,1
51876,44.451897,26.086256,31-01-2020 16:37,Minor,București,București,9,0,4
51873,44.454784,26.122665,31-01-2020 16:29,Minor,București,București,9,0,3
51870,44.455119,26.074639,31-01-2020 15:54,Major,București,București,6,0,1
51869,44.539171,26.14017,31-01-2020 15:37,Minor,București,,7,0,1
51868,44.42987,26.112202,31-01-2020 15:41,Minor,București,București,10,0,8
51867,44.432792,26.005536,31-01-2020 15:03,Major,București,București,10,1,16
51866,44.438877,26.059985,31-01-2020 14:37,Minor,București,București,10,1,18
51864,44.417688,26.027814,31-01-2020 14:25,Major,București,București,10,0,11
51863,44.457512,26.086198,31-01-2020 14:10,Major,București,București,10,4,78
51862,44.419287,26.046701,31-01-2020 13:41,Major,București,București,6,0,1
51861,44.415776,26.078184,31-01-2020 13:08,Major,București,București,9,0,3
51860,44.419976,26.066481,31-01-2020 13:09,Minor,București,București,10,0,29
51859,44.43024,26.139053,31-01-2020 12:58,Minor,București,București,6,0,1
51857,44.41609,26.112199,31-01-2020 11:49,Minor,București,,10,0,20
51858,44.468106,26.077854,31-01-2020 12:43,Minor,București,București,10,0,9
51856,44.417374,26.027698,31-01-2020 11:58,Major,București,București,6,0,0
51854,44.45752,26.086198,31-01-2020 11:44,Minor,București,București,6,0,1
51853,44.421373,26.12035,31-01-2020 11:17,Minor,București,București,9,0,3
51852,44.453377,26.064815,31-01-2020 11:28,Minor,București,București,7,0,2
51851,44.463546,26.133861,31-01-2020 11:13,Minor,București,București,10,4,19
51849,44.426959,26.047897,31-01-2020 10:16,Minor,București,București,9,0,3
