ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
83777,44.408797,26.139784,01-03-2020 00:02,Minor,București,București,6,0,0
83778,44.461889,26.132745,01-03-2020 00:23,Major,București,București,10,0,10
83779,44.453329,26.098415,01-03-2020 01:10,Major,București,București,6,0,1
83780,44.43488,26.098916,01-03-2020 01:05,Minor,București,București,9,0,3
83781,44.442794,26.165611,01-03-2020 02:19,Major,București,București,10,0,9
83952,44.388552,26.118125,01-03-2020 08:06,Major,București,București,8,0,6
84005,44.467809,26.077635,01-03-2020 09:53,Minor,București,București,7,1,1
84006,44.411136,26.088878,01-03-2020 09:55,Major,București,București,8,0,2
84203,44.461931,26.132749,01-03-2020 11:20,Major,București,București,10,0,39
84205,44.39779,26.043773,01-03-2020 11:43,Minor,București,București,8,0,4
84206,44.397947,26.085528,01-03-2020 11:41,Major,București,București,9,0,4
84241,44.407227,26.017282,01-03-2020 12:23,Minor,București,București,10,0,4
84242,44.407467,26.234147,01-03-2020 12:30,Major,București,,10,3,64
84243,44.413332,26.103623,01-03-2020 12:53,Major,București,,10,4,55
84244,44.457661,26.106007,01-03-2020 13:04,Minor,București,București,6,0,0
84245,44.428931,26.103976,01-03-2020 13:09,Minor,București,București,10,0,13
84246,44.454384,26.058291,01-03-2020 13:22,Minor,București,București,9,2,2
84247,44.426084,26.116131,01-03-2020 13:19,Minor,București,București,10,1,3
84249,44.420311,26.125404,01-03-2020 13:57,Minor,București,București,7,0,1
84251,44.45693,26.130219,01-03-2020 14:13,Minor,București,București,10,0,6
84252,44.432929,26.034251,01-03-2020 14:23,Minor,București,București,10,0,6
84253,44.440187,26.167151,01-03-2020 14:20,Major,București,București,10,1,28
84255,44.416452,26.113354,01-03-2020 14:24,Minor,București,București,7,0,2
84256,44.512966,26.076649,01-03-2020 14:20,Minor,București,București,10,0,18
84676,44.420838,26.103186,01-03-2020 16:03,Minor,București,București,8,0,2
84677,44.434381,26.103086,01-03-2020 16:13,Minor,București,București,10,0,7
84678,44.455383,25.95694,01-03-2020 16:02,Minor,București,,7,0,1
84680,44.482027,26.10039,01-03-2020 17:07,Major,București,București,10,1,19
84682,44.436414,25.964983,01-03-2020 17:14,Minor,București,,8,2,3
