ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
241553,46.732231,23.680409,01-07-2020 07:35,Major,Cluj,,10,4,16
241625,46.783385,23.613098,01-07-2020 08:42,Major,Cluj,Cluj-Napoca,7,0,1
241626,46.785034,23.565139,01-07-2020 08:25,Major,Cluj,Cluj-Napoca,10,0,5
241771,46.718947,23.657787,01-07-2020 10:22,Minor,Cluj,,7,1,0
241772,46.72812,23.661663,01-07-2020 10:31,Minor,Cluj,,7,0,1
242589,46.768296,23.599329,01-07-2020 22:18,Major,Cluj,Cluj-Napoca,10,0,7
243067,46.752949,23.527902,02-07-2020 08:19,Major,Cluj,Florești,10,3,40
243296,46.759367,23.55342,02-07-2020 11:56,Minor,Cluj,Cluj-Napoca,8,0,2
245179,46.769074,23.604984,03-07-2020 18:29,Major,Cluj,Cluj-Napoca,10,0,9
246304,46.744164,23.463917,04-07-2020 12:56,Minor,Cluj,Florești,10,0,8
246790,46.796792,23.654902,04-07-2020 19:13,Minor,Cluj,Cluj-Napoca,6,0,1
246791,46.72796,23.599722,04-07-2020 19:51,Minor,Cluj,,10,0,6
249245,46.752212,23.595176,06-07-2020 17:04,Major,Cluj,Cluj-Napoca,9,1,4
249312,46.784218,23.652305,06-07-2020 17:56,Minor,Cluj,,10,0,31
249486,46.780411,23.625961,06-07-2020 19:59,Minor,Cluj,Cluj-Napoca,7,0,1
249560,46.749663,23.56677,06-07-2020 20:37,Minor,Cluj,Cluj-Napoca,8,0,3
249943,46.781918,23.697363,07-07-2020 07:12,Major,Cluj,Cluj-Napoca,9,0,4
249944,46.770135,23.692195,07-07-2020 07:15,Major,Cluj,,10,0,11
249945,46.762954,23.69074,07-07-2020 08:00,Major,Cluj,,7,0,1
250017,46.728275,23.652434,07-07-2020 08:05,Minor,Cluj,,7,0,1
250465,46.778243,23.65065,07-07-2020 16:00,Minor,Cluj,Cluj-Napoca,7,0,2
252191,46.750009,23.531945,08-07-2020 20:06,Minor,Cluj,Florești,6,0,1
253029,46.748654,23.599926,09-07-2020 12:12,Minor,Cluj,Cluj-Napoca,9,0,3
253222,46.76826,23.603049,09-07-2020 15:37,Minor,Cluj,Cluj-Napoca,10,0,7
255030,46.783863,23.558619,10-07-2020 18:29,Major,Cluj,Cluj-Napoca,6,0,1
257971,46.745219,23.494135,12-07-2020 23:03,Minor,Cluj,Florești,6,0,1
258500,46.795215,23.717909,13-07-2020 09:55,Minor,Cluj,,7,0,2
258970,46.751925,23.523088,13-07-2020 16:47,Major,Cluj,,10,1,14
259121,46.784251,23.650886,13-07-2020 18:48,Major,Cluj,Cluj-Napoca,10,3,7
260008,46.749949,23.571624,14-07-2020 12:00,Major,Cluj,,7,0,3
260118,46.797949,23.718269,14-07-2020 13:22,Minor,Cluj,,9,1,6
260708,46.768924,23.567501,14-07-2020 22:17,Major,Cluj,Cluj-Napoca,8,0,3
261061,46.751555,23.594848,15-07-2020 07:55,Minor,Cluj,Cluj-Napoca,9,2,3
261062,46.773045,23.561634,15-07-2020 07:59,Minor,Cluj,Cluj-Napoca,6,0,0
261437,46.779328,23.619596,15-07-2020 12:36,Major,Cluj,Cluj-Napoca,10,0,12
261621,46.733784,23.705217,15-07-2020 15:33,Minor,Cluj,,10,1,5
262978,46.755313,23.535707,16-07-2020 13:18,Minor,Cluj,Cluj-Napoca,9,0,3
263033,46.782249,23.662998,16-07-2020 15:00,Major,Cluj,Cluj-Napoca,7,0,4
263414,46.771125,23.569227,16-07-2020 19:39,Major,Cluj,Cluj-Napoca,7,0,2
263501,46.767396,23.557264,16-07-2020 20:45,Major,Cluj,Cluj-Napoca,6,0,1
263633,46.756643,23.540824,16-07-2020 22:40,Minor,Cluj,Cluj-Napoca,6,0,0
264858,46.749107,23.476484,17-07-2020 18:20,Minor,Cluj,Florești,6,0,1
264941,46.720532,23.607741,17-07-2020 19:38,Minor,Cluj,,8,0,2
264942,46.784541,23.718888,17-07-2020 19:42,Minor,Cluj,Sânnicoară,10,0,6
266153,46.783325,23.705286,18-07-2020 17:01,Major,Cluj,,8,0,4
266289,46.793604,23.598297,18-07-2020 18:44,Minor,Cluj,Cluj-Napoca,6,0,1
266419,46.783107,23.705397,18-07-2020 20:08,Major,Cluj,,8,0,2
266560,46.749011,23.601457,18-07-2020 23:25,Minor,Cluj,Cluj-Napoca,6,0,0
266625,46.783328,23.705287,19-07-2020 00:13,Major,Cluj,,6,0,1
266792,46.783067,23.70543,19-07-2020 06:42,Minor,Cluj,,6,0,1
266957,46.729804,23.599865,19-07-2020 09:37,Minor,Cluj,Cluj-Napoca,10,0,37
266958,46.783252,23.704623,19-07-2020 09:57,Major,Cluj,,10,1,4
267100,46.746654,23.592691,19-07-2020 11:16,Major,Cluj,Cluj-Napoca,10,1,15
267191,46.783161,23.705352,19-07-2020 14:04,Minor,Cluj,,8,0,3
267255,46.758531,23.550088,19-07-2020 14:49,Minor,Cluj,Cluj-Napoca,9,0,3
267414,46.783539,23.705367,19-07-2020 16:35,Minor,Cluj,,10,1,9
267674,46.78258,23.640548,19-07-2020 20:46,Major,Cluj,Cluj-Napoca,8,1,1
267767,46.767495,23.600098,19-07-2020 22:18,Minor,Cluj,Cluj-Napoca,10,1,6
268000,46.783412,23.705314,20-07-2020 05:29,Major,Cluj,,10,0,9
268313,46.768824,23.690807,20-07-2020 10:18,Major,Cluj,,10,2,28
268489,46.783084,23.705416,20-07-2020 13:56,Minor,Cluj,,10,1,8
268605,46.793042,23.599947,20-07-2020 15:38,Major,Cluj,Cluj-Napoca,8,0,6
268671,46.796572,23.711937,20-07-2020 16:57,Major,Cluj,Cluj-Napoca,6,0,1
268764,46.783057,23.705438,20-07-2020 18:04,Minor,Cluj,,8,0,2
268765,46.757068,23.542894,20-07-2020 17:27,Minor,Cluj,Cluj-Napoca,10,0,6
270861,46.76492,23.578683,22-07-2020 09:18,Minor,Cluj,Cluj-Napoca,6,0,0
271078,46.773083,23.588587,22-07-2020 12:24,Minor,Cluj,Cluj-Napoca,7,0,1
272313,46.719449,23.652863,23-07-2020 10:51,Major,Cluj,,10,3,12
272476,46.771875,23.601784,23-07-2020 12:49,Minor,Cluj,Cluj-Napoca,10,0,5
272522,46.719472,23.652712,23-07-2020 13:55,Major,Cluj,,9,0,5
272716,46.693902,23.625429,23-07-2020 16:58,Major,Cluj,,10,1,16
272800,46.793403,23.60012,23-07-2020 17:26,Minor,Cluj,Cluj-Napoca,10,0,17
273860,46.760676,23.563673,24-07-2020 12:38,Minor,Cluj,Cluj-Napoca,10,0,7
273861,46.767054,23.598387,24-07-2020 12:47,Minor,Cluj,Cluj-Napoca,6,0,0
273862,46.74801,23.59716,24-07-2020 12:32,Minor,Cluj,Cluj-Napoca,8,0,2
274052,46.760556,23.563168,24-07-2020 15:17,Minor,Cluj,Cluj-Napoca,6,0,1
274142,46.754971,23.534335,24-07-2020 16:57,Minor,Cluj,Florești,9,0,3
274432,46.781455,23.689142,24-07-2020 19:31,Major,Cluj,Cluj-Napoca,10,0,11
274433,46.782134,23.705038,24-07-2020 19:32,Minor,Cluj,,10,0,4
275296,46.703736,23.615458,25-07-2020 11:49,Major,Cluj,Feleacu,9,0,4
275459,46.769359,23.610903,25-07-2020 14:25,Minor,Cluj,,10,1,12
277063,46.767174,23.602047,26-07-2020 18:35,Minor,Cluj,Cluj-Napoca,8,0,2
278027,46.780628,23.627276,27-07-2020 13:56,Minor,Cluj,Cluj-Napoca,8,0,3
278066,46.76053,23.61417,27-07-2020 14:51,Minor,Cluj,Cluj-Napoca,8,1,2
278914,46.781386,23.68858,28-07-2020 07:49,Major,Cluj,,10,0,7
278915,46.78075,23.67645,28-07-2020 07:54,Minor,Cluj,Cluj-Napoca,10,0,10
279330,46.752468,23.525377,28-07-2020 13:58,Minor,Cluj,Florești,10,1,5
279614,46.779301,23.621147,28-07-2020 17:43,Minor,Cluj,Cluj-Napoca,10,0,4
279781,46.759983,23.598133,28-07-2020 19:50,Major,Cluj,,10,0,22
280422,46.757204,23.543825,29-07-2020 09:39,Minor,Cluj,Cluj-Napoca,6,0,1
280694,46.718138,23.660472,29-07-2020 15:03,Major,Cluj,,10,4,20
280846,46.79537,23.602332,29-07-2020 16:15,Minor,Cluj,Cluj-Napoca,10,0,5
281676,46.790823,23.603167,30-07-2020 09:03,Minor,Cluj,Cluj-Napoca,6,0,0
282069,46.782422,23.639826,30-07-2020 15:40,Minor,Cluj,Cluj-Napoca,8,1,2
282305,46.76069,23.563726,30-07-2020 18:43,Minor,Cluj,Cluj-Napoca,10,0,14
282306,46.799501,23.684815,30-07-2020 18:28,Minor,Cluj,Cluj-Napoca,10,0,10
282374,46.745226,23.494247,30-07-2020 19:57,Minor,Cluj,Florești,8,1,1
282927,46.763434,23.584859,31-07-2020 07:05,Minor,Cluj,,7,0,2
