ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
201021,46.766596,23.598396,01-06-2020 18:27,Minor,Cluj,Cluj-Napoca,10,0,5
202032,46.770926,23.596401,02-06-2020 14:55,Major,Cluj,Cluj-Napoca,10,0,11
202099,46.781153,23.607867,02-06-2020 15:29,Major,Cluj,Cluj-Napoca,10,0,7
202100,46.689117,23.629142,02-06-2020 15:30,Minor,Cluj,,6,0,1
203385,46.784228,23.65442,03-06-2020 14:42,Major,Cluj,Cluj-Napoca,9,0,7
203549,46.797868,23.71803,03-06-2020 16:48,Minor,Cluj,,10,0,14
203722,46.753591,23.550457,03-06-2020 18:27,Minor,Cluj,Cluj-Napoca,6,0,1
204805,46.756059,23.596518,04-06-2020 13:37,Major,Cluj,Cluj-Napoca,10,2,11
206070,46.76023,23.559774,05-06-2020 11:01,Major,Cluj,Cluj-Napoca,10,1,13
206366,46.773695,23.587971,05-06-2020 14:12,Major,Cluj,Cluj-Napoca,7,0,2
206367,46.79611,23.603335,05-06-2020 14:29,Minor,Cluj,Cluj-Napoca,6,0,0
206444,46.760373,23.560431,05-06-2020 15:55,Minor,Cluj,Cluj-Napoca,7,0,2
206445,46.74871,23.509693,05-06-2020 15:57,Minor,Cluj,Florești,8,0,3
206736,46.74406,23.468241,05-06-2020 18:53,Minor,Cluj,Florești,10,4,4
206916,46.728101,23.664227,05-06-2020 20:51,Minor,Cluj,,7,0,2
207009,46.775864,23.604655,05-06-2020 21:17,Minor,Cluj,Cluj-Napoca,10,0,6
208149,46.747119,23.502986,06-06-2020 18:55,Major,Cluj,Florești,6,1,1
209622,46.706968,23.614845,07-06-2020 20:56,Minor,Cluj,Feleacu,8,0,2
209623,46.698961,23.616272,07-06-2020 20:55,Major,Cluj,Feleacu,10,3,37
212928,46.771399,23.577185,10-06-2020 09:01,Minor,Cluj,Cluj-Napoca,6,0,1
213070,46.754182,23.531589,10-06-2020 10:53,Minor,Cluj,Florești,7,0,2
213232,46.773313,23.597619,10-06-2020 13:37,Major,Cluj,Cluj-Napoca,7,0,2
214666,46.777379,23.609332,11-06-2020 14:13,Major,Cluj,Cluj-Napoca,10,0,13
215239,46.761832,23.545007,11-06-2020 22:19,Minor,Cluj,Cluj-Napoca,6,0,1
216149,46.78454,23.555272,12-06-2020 16:00,Minor,Cluj,Cluj-Napoca,10,1,7
216412,46.747521,23.595114,12-06-2020 18:44,Minor,Cluj,Cluj-Napoca,7,0,2
217409,46.777095,23.591122,13-06-2020 12:56,Minor,Cluj,Cluj-Napoca,6,0,1
218601,46.760452,23.562547,14-06-2020 10:45,Minor,Cluj,Cluj-Napoca,10,0,10
218928,46.752625,23.532735,14-06-2020 15:21,Minor,Cluj,Florești,6,0,1
219790,46.763601,23.584771,15-06-2020 08:05,Minor,Cluj,Cluj-Napoca,6,0,0
220505,46.749617,23.604064,15-06-2020 19:20,Minor,Cluj,Cluj-Napoca,6,0,0
221755,46.752646,23.547923,16-06-2020 18:38,Minor,Cluj,Cluj-Napoca,8,1,1
222362,46.774114,23.590289,17-06-2020 08:05,Minor,Cluj,Cluj-Napoca,10,0,5
222553,46.743901,23.474438,17-06-2020 11:44,Minor,Cluj,Florești,9,1,3
222716,46.783426,23.643302,17-06-2020 14:35,Minor,Cluj,Cluj-Napoca,7,0,2
222874,46.748511,23.599314,17-06-2020 16:21,Major,Cluj,Cluj-Napoca,8,0,2
223776,46.743893,23.474655,18-06-2020 10:16,Minor,Cluj,Florești,9,0,7
223866,46.788509,23.616049,18-06-2020 11:50,Major,Cluj,Cluj-Napoca,7,0,2
223928,46.777312,23.609766,18-06-2020 12:44,Major,Cluj,Cluj-Napoca,6,0,0
223929,46.77408,23.599619,18-06-2020 12:52,Minor,Cluj,Cluj-Napoca,7,0,2
223972,46.793142,23.599995,18-06-2020 13:08,Major,Cluj,Cluj-Napoca,10,0,6
224458,46.724332,23.603745,18-06-2020 20:12,Major,Cluj,,7,0,1
224817,46.781838,23.663776,19-06-2020 06:48,Major,Cluj,Cluj-Napoca,8,0,4
224961,46.757711,23.56298,19-06-2020 08:06,Minor,Cluj,Cluj-Napoca,10,0,4
225396,46.753018,23.568253,19-06-2020 15:36,Minor,Cluj,Cluj-Napoca,6,0,1
225397,46.767518,23.582619,19-06-2020 15:36,Minor,Cluj,Cluj-Napoca,10,0,4
225480,46.727602,23.598937,19-06-2020 16:51,Minor,Cluj,,9,0,3
225669,46.793462,23.717806,19-06-2020 18:31,Minor,Cluj,,10,2,14
226646,46.780399,23.6703,20-06-2020 11:47,Minor,Cluj,Cluj-Napoca,7,0,1
226817,46.78596,23.712009,20-06-2020 14:28,Minor,Cluj,,10,1,9
226818,46.759463,23.541367,20-06-2020 14:35,Minor,Cluj,Cluj-Napoca,6,1,0
226900,46.753721,23.595979,20-06-2020 15:07,Major,Cluj,Cluj-Napoca,10,1,10
228922,46.784659,23.656816,22-06-2020 05:57,Minor,Cluj,Cluj-Napoca,6,0,1
229292,46.759012,23.552052,22-06-2020 11:46,Major,Cluj,Cluj-Napoca,6,0,1
229354,46.780913,23.587387,22-06-2020 12:38,Minor,Cluj,Cluj-Napoca,8,0,3
229614,46.751942,23.610081,22-06-2020 16:18,Major,Cluj,Cluj-Napoca,6,0,1
230338,46.764513,23.598427,23-06-2020 07:59,Major,Cluj,Cluj-Napoca,8,1,2
230534,46.78467,23.656917,23-06-2020 10:11,Major,Cluj,Cluj-Napoca,10,1,10
231092,46.747215,23.593809,23-06-2020 18:32,Minor,Cluj,Cluj-Napoca,8,0,2
233041,46.780251,23.667134,25-06-2020 06:14,Major,Cluj,Cluj-Napoca,10,2,12
233455,46.775913,23.604772,25-06-2020 11:37,Minor,Cluj,Cluj-Napoca,10,0,5
234994,46.774428,23.586802,26-06-2020 12:58,Major,Cluj,Cluj-Napoca,6,1,0
235039,46.755112,23.535991,26-06-2020 14:01,Minor,Cluj,Cluj-Napoca,7,0,2
235297,46.784402,23.561659,26-06-2020 16:17,Minor,Cluj,Cluj-Napoca,7,0,2
236503,46.768529,23.597717,27-06-2020 13:20,Minor,Cluj,Cluj-Napoca,10,0,5
236551,46.797481,23.512556,27-06-2020 14:43,Minor,Cluj,Baciu,6,0,1
238066,46.770885,23.56723,28-06-2020 16:38,Minor,Cluj,Cluj-Napoca,7,0,1
239340,46.743794,23.476218,29-06-2020 14:51,Minor,Cluj,Florești,8,0,3
239480,46.68719,23.631853,29-06-2020 16:49,Major,Cluj,,10,0,33
239562,46.762649,23.573072,29-06-2020 17:29,Minor,Cluj,Cluj-Napoca,6,0,1
240273,46.767526,23.600439,30-06-2020 08:23,Minor,Cluj,Cluj-Napoca,10,0,11
240863,46.770845,23.566901,30-06-2020 17:22,Major,Cluj,Cluj-Napoca,6,0,2
